"id","platform","original_link","post_time","title","view_count","like_count","price","images","description","category","status","seller_location","expiration_date","market_price","capacity","parking","options","check_in_out_time","shipping_fee","transaction_location","transaction_method"
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.759939","글래드 여의도호텔 주중 숙박권+디너 뷔페 2인 식사권","44","1","259000","https://media.bunjang.co.kr/product/291451908_{cnt}_1727493243_w{res}.jpg","GLAD HOTELS (여의도/마포 지점)
글래드 호텔 하우스 객실 킹베드 2인
(일~목) 주중 숙박권 입니다.

그리츠 레스토랑 디너 뷔페는 여의도 지점만 
사용가능합니다. 

티켓 뒷면에 안내된 전화로 예약하고 
체크인 시 지류티켓 제출하시면 됩니다.

사용기한은 2024년 12월 31일까지 입니다.


택배거래 하시면 제가 택배비 부담하고 드립니다.","여행/숙박/렌트","SELLING","강남구 역삼1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.759945","세븐틴 고양콘 호텔팩 1/N 양도, 동행구함","27","0","751000","https://media.bunjang.co.kr/product/291497930_{cnt}_1727527990_w{res}.jpg","세븐틴 고양콘 첫날 호텔팩 1/N 할 여자캣분 구합니다.
인증가능하니 연락주세요!","콘서트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.759952","[Play&Stay] 세븐틴 고양콘 첫콘 호텔 원가양도","26","0","1300000","https://media.bunjang.co.kr/product/291458713_{cnt}_1727495251_w{res}.jpg","[Play&Stay] SEVENTEEN [RIGHT HERE] WORLD TOUR IN GOYANG + Hotels in Seoul

📍 10/12 (토) 원가양도
+ R석 랜덤 티켓 1장
+ 글래드여의도 호텔(2인)
+ MD,캐럿존 1개

▪️현장도움(체크인, 입장도움)가능
▪️판매자도 당일 공연 입장

세븐틴 콘서트 고양콘 호텔 플레이앤스테이 티켓 양도","콘서트","SELLING","일산서구 대화동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.759959","후쿠오카 텐진 텐진미나미 하카타 리버레이티드 호텔","12","0","250000","https://media.bunjang.co.kr/product/291495585_{cnt}_1727508546_w{res}.jpg","<후쿠오카 리버레이티드 호텔 트윈룸 B 금연실>
일정 변경으로 급하게 양도합니다ㅠㅠ
위 사진이 방 사진이고,원가는 336,000원입니다
텐진역 하카타역 포장마차거리 도보 이동 편합니다!
예약자명 변경으로 도와드릴게요

네고 매우 가능이니 연락 주세요🥲","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.759967","드래곤 시티 호텔, 노보텔 용산, 머큐어 용산 레스토랑","167","6","40000","https://media.bunjang.co.kr/product/278885763_{cnt}_1726710483_w{res}.jpg","5만원권 각 4만원씩, 4장 일괄은 15만원

The 26 또는 알라메종 와인 앤 다인 점심 3코스 1인 식사권 각 5만원씩,  2장 일괄은 95,000원

중식당 페이, 일식당 운카이 코스 식사권
각 7만원씩, 2장 일괄은 135,000원

50% 할인권은 1장이며 6만원

각 이용권 사용 조건은 각 사진 참고 바랍니다.","외식","SELLING","강동구 명일제1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.759973","토~일 대전 숙박양도 베스트인시티 호텔 9/28","15","0","100000","https://media.bunjang.co.kr/product/291495865_{cnt}_1727508644_w{res}.jpg","대전 문창동 베스트인시티 호텔 입니다
주차 가능
기본 최대 4인 숙박 가능룸입니다

주차가능합니다!!!

금일 한화이글스 경기보시는 한화 팬에게는
인증 해주시면
추가 할인 양도하겠습니다","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.759979","[급양도] 르 메르디앙 명동 호텔 클럽룸 9/28(토) 1박 양도~","284","0","560000","https://media.bunjang.co.kr/product/205964830_{cnt}_1727017240_w{res}.jpg","※ 네고 문의 사절~
※ 전일까지 양도 가능~
당일 양도 불가능~

[급양도] 르 메르디앙 명동 호텔 클럽룸(트윈룸 킹베드 2개로 변경 가능) 9/28(토) 1박 양도 합니다.

※ 자녀 클럽라운지 동반 가능(조식 무료, 올데이스낵 33,000원, 해피아워 44,000원)~

- 클럽라운지 2명 포함, 애프터눈티, 해피아워(칵테일아워)~ 
- 조식 2명(라 팔레트 파리 뷔페) 포함~
- 조식 자녀 12세 이하 2명까지 무료~
- 가능시 오후 4시 체크아웃~
- 가능시 스위트룸 무료 업글~
- 수영장, 휘트니스 이용가능~

56만원(펑크방지금 조금 있어요)

(다른날짜 문의 주세요)","여행/숙박/렌트","SELLING","중구 명동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.759989","[조식포함] 쉐라톤 포포인츠 호텔 서울 구로 9/28(토) 양도~","2105","22","260000","https://media.bunjang.co.kr/product/149473789_{cnt}_1727344372_w{res}.jpg","※ 네고 문의 사절~
※ 전일까지 양도 가능~
당일 양도 불가능~


[급양도] 쉐라톤 바이 포포인츠 구로 호텔 프리미엄 킹룸 9/28(토) 1박 양도 합니다.

- 조식 2인 포함~
- 자녀 조식 2명 무료(만12세 이하)~
- 가능시 오후 4시 체크아웃~
- 가능시 레지덴셜룸으로 무료 업글~
- 주차 무료~
- 휘트니스 이용가능~

26만원(펑크방지금 조금 있어요)


(다른 날짜는 문의주세요)","여행/숙박/렌트","SELLING","관악구 인헌동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.759995","싱가폴 호텔숙박권","9","0","390000","https://media.bunjang.co.kr/product/291335715_{cnt}_1727502963_w{res}.jpg","일정이 급하게 변경되어
호텔숙박권(싱가포르)
싸게 팝니다
다음주 싱가폴 여행 계획하시는 분은
연락주세요","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760001","호텔경영론","20","0","13000","https://media.bunjang.co.kr/product/255651612_{cnt}_1710156322_w{res}.jpg","원가 : 32,000

새책입니다

필기나 형광펜 자국 없고 책 깨끗하게 사용했습니다!

쿨거시 반택포로 드려요:)


일택 +4000
반택,끼택 +2000","경제/경영","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.760007","9/28  오늘 대전 호텔 숙박 양도 한화이글스파크앞 베스트인시티호텔","29","0","120000","https://media.bunjang.co.kr/product/291434092_{cnt}_1727484728_w{res}.jpg","9/28  오늘 대전 호텔 숙박 양도 한화이글스파크앞 베스트인시티호텔입니다

주차가능한 예약이고
추가금내면 4인까지 가능합니다

디럭스트윈이예요","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.760013","10월 3일4일5일 한화리조트 여수벨메르호텔 양도합니다","93","0","200000","https://media.bunjang.co.kr/product/288583953_{cnt}_1727521779_w{res}.jpg","한화리조트 여수 벨메르호텔 미취사
침구추가 2채까지, 1채 30.000원
슈페리어스위트 침실2.화장실2.거실 4~6인

* 10월 월요일~목요일 (공휴일제외) 
슈페리어 스위트 200.000원

10월 3일 목요일
슈페리어스위트 오션뷰  430.000원
프리미어스위트 오션뷰 600.000원
(침실2. 욕실3. 거실. 테라스) 4~6인
4일 금요일
슈페리어 스위트오션뷰  480.000원
5일 토요일
슈페리어 스위트오션뷰  480.000원
프리미어스위트 오션뷰 600.000원
(침실2. 욕실3. 거실. 테라스) 4~6인 

예약 후 취소.환불 되지않습니다
8953.2319","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.760019","20만) 10.1-10.3 나트랑 시그니처호텔 2박 스위트룸 조식포함","7","0","200000","https://media.bunjang.co.kr/product/291438459_{cnt}_1727485787_w{res}.jpg","시그니처호텔 2박 스위트룸 조식포함 The Signature Hotel Nha Trang  양도합니다. 일반룸이 아니라 스위트룸입니다.
40만원 결제했으며 반값 20만원에 2박 양도합니다.  빈펄리조트랑 이중결제되어 둘중에 하나 양도합니다. 신상 5성 호텔이에요. 2024년 8월 완공

투숙인원은 2명이며 예약자명 변경가능합니다.


아고다 이중 결제되어 양도합니다. 취소가 안되네요 ㅠㅠ","여행/숙박/렌트","SELLING","남양주시 다산2동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760025","호텔관광서비스론","3","0","12000","https://media.bunjang.co.kr/product/255652129_{cnt}_1709794365_w{res}.jpg","원가 : 20,000

전혀 사용하지 않은 새책입니다!

반택포 가격입니당


일택 + 4000","여행/취미/레저/건강","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760031","서울 신라호텔 숙박권","24","0","480000","https://media.bunjang.co.kr/product/291323428_{cnt}_1727416108_w{res}.jpg","등기로 보내드리거나 덕하 직거래합니다
연락주세요","여행/숙박/렌트","SELLING","울주군 청량읍","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.760037","한화 호텔앤리조트 상품권 7만원권 9장(개별구매 가능)","111","4","65000","https://media.bunjang.co.kr/product/281527013_{cnt}_1725074403_w{res}.jpg","[한화 호텔앤리조트 상품권] 7만원권 9장
- 발행일: 2024년 7월 25일
- 유효기간: 발행일로부터 5년
- 정가: 장당 70,000

- 개별구매 장당: 65,000 판매(최소단위 5장)

유효기간 5년이라엄청 여유있어요!!
저희 가족은 사용할 일이 많이 없어 판매해요

가격네고 문의는 받지 않을게요
직거래: 하안주공 4단지
택배거래: 선입금해주시면 보내드려요(택배비별도)","여행/숙박/렌트","SELLING","광명시 하안4동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-28 18:49:54.760043","(긴급) 일본 오사카 숙소 호텔 아비타레 난바 웨스트 3박4일 양도","60","2","410000","https://media.bunjang.co.kr/product/291141861_{cnt}_1727324836_w{res}.jpg","성인 3명까지 들어갈 수 있는 객실이고
10월 18일부터 10월 21일까지 3박4일입니다.

불가피한 사정으로 여행을 취소하게 되어서 
호텔 예약을 취소해야하는 상황인데

아고다에서는 환불이 불가능하다고해서 
급하게 양도합니다 ㅜㅜ 
쿨거시 38만원까지 네고도 가능합니다!!

객실: 디럭스 트윈룸 (금연 객실) (더블베드 2개)
위치: 2 Chome-2-44 Saiwaicho, Naniwa Ward, Osaka, 556-0021 일본
(오사카 사쿠라가와역에서 도보 3분 거리,
도톤보리까지 도보 15분 거리)

근거리에 사쿠라가와역 뿐만 아니라 로손과 세븐일레븐 편의점이 자리하고 있어 편의성은 나쁘지 않은 호텔입니다.

거래시 예약자명 변경후 양도해드립니다.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760052","조선호텔 숙박권 판매","141","2","650000","https://media.bunjang.co.kr/product/274760540_{cnt}_1724239332_w{res}.jpg","조선호텔 숙박권 판매합니다.
선물로 받은게 여러장 있어서 한장 판매해요~!
유효기간은 24.8.18 인데 
조선호텔에 전화해서 연장 했습니다.
(25년 2월 10일까지 연장완료)
첨부된 사진처럼 숙박시 혜택도 많이 받을수 있습니다~","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760058","항공 호텔 고객서비스실무","2","0","3000","https://media.bunjang.co.kr/product/290610893_{cnt}_1727015519_w{res}.jpg","면접 전에 알고 가면 좋은 내용들이 많습니다.
정옥경 저 한올 출판사","교양/인문","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760064","호텔객실관리와 시설관리","7","0","12000","https://media.bunjang.co.kr/product/255643240_{cnt}_1709794343_w{res}.jpg","원가 : 23,000

중간 중간에 형광펜 자국, 접힌 자국은 있으나
크게 신경쓰이지는 않습니당

혹시나 불편하신 분들은 피해주세요!


반택포 가격입니다!!!

일택 + 4000","경제/경영","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760071","송정 하운드 호텔(10. 2~3.)","12","0","65000","https://media.bunjang.co.kr/product/291287669_{cnt}_1727397907_w{res}.jpg","부산 송정 숙소 예약권입니다.
연휴 성수기에 많이 비싸더라구요^^
숙소 깔끔하고 제가 이용해본적도 있습니다.","여행/숙박/렌트","SELLING","북구 용흥동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760077","호텔 아프리카 1~4 박희정 만화","6","0","28000","https://media.bunjang.co.kr/product/291195701_{cnt}_1727338941_w{res}.jpg","깨끗한데 3권만 겉표지가 약간 바랬습니다
속지는 깨끗하고 컬러페이지도 다 있습니다
중고특성상 교환 환불 반품 안됩니다","만화","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760082","호텔리어의 오월 노래 홍성표","7","1","3000","https://media.bunjang.co.kr/product/217342644_{cnt}_1727629631_w{res}.jpg","원가 13,000원
외부 내부 깨끗
환불불가
일반택배 +3000
반값•알뜰 +2000

안전결제 계좌이체 가능","교양/인문","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.760088","11/1-11/5 하바나 나트랑 호텔 양도","11","1","170000","https://media.bunjang.co.kr/product/291221332_{cnt}_1727348449_w{res}.jpg","호텔 이름: 프리미어 하바나 나트랑 호텔
룸 타입: 디럭스 씨 뷰 퀸룸
날짜: 11/1-11/5 4박
양도 가격: 160,000원
인원: 2인

4명 가족 여행이였는데 한 분이 갑자게 편찮으셔 두 분이 못가게 되어 방 한개 양도합니다!
나트랑 시내랑도 가깝고 호텔방에서 바다 보이는 룸 입니다!!","여행/숙박/렌트","SELLING","광주시 광남동","","","","","","","","",""
