platform,original_link,post_time,title,view_count,like_count,price,images,description,category,status,seller_location,expiration_date,market_price,capacity,parking,options,check_in_out_time,shipping_fee,transaction_location,transaction_method
중고나라,https://www.중고나라.com/items/,2024-10-02 09:48:53.004784,10월5일(토) 여의도 불꽃축제일에 페어몬트 숙박 양도합니다,조회 2,0시세조회,"690,000원","https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490126/1727829433733_000_isc0d_main.jpeg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490126/1727829433733_001_AjFB1.jpeg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490126/1727829433734_002_RfACg.jpeg","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 ""티켓명(ex. 스타벅스 아메리카노 Tall) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!  
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!


10월 5일(토) 여의도 불꽃놀이 때 
여의도 페어몬트 호텔에서 1박하실 분 구합니다.

방은 두가지 타입이고

1. 디럭스룸 1킹베드 41㎡ (69만원) - 스펙트럼 조식, 수영장 사우나 피트니스 가능

2. 시그니처 스위트 1킹베드 82㎡(89만원) - 클럽라운지 조식(스펙트럼 조식 아님), 클럽라운지 애프터눈티 및 해피아워 포함, 수영장 사우나 피트니스 가능

입니다.

저도 숙박 예정이라 제가 직접 체크인하고 룸키를 드립니다.

제가 아코르 플래티넘 티어가 있어서 보통은 고층으로 원하는 뷰의 방을 배정받지만 현재 5일이 풀북이어서 불꽃뷰 방을 배정받을 수 있을지는 당일 체크인 때가 되어서야 알수 있다고 합니다.

거래하시게 되면 디럭스는 35만원, 시그니처 스위트는 45만원 선입금 주신 후 차액은 체크인 당일 직접 뵙고 받는걸로 하겠습니다.
(어떠한 경우에도 선입금된 금액은 환불이 불가하니 그점 꼭 생각해보시고 거래 부탁드립니다.)

불꽃놀이 보시고 근처에서 편하게 숙박하실 분들 채팅이나 010-6836-5672로 연락주세요~ ^^",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:47:53.004784,카빙스키 (플레이트+렌탈바인딩) 180대 처분합니다. 렌탈 바인딩 트롤리아 sr10 ( 새제품입니다),조회 4,0시세조회,"80,000원","https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490030/1727829407291_000_PmNRs_main.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490030/1727829407291_001_pqr2n.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490030/1727829407291_002_XIaLr.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490030/1727829407291_003_0JAx0.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490030/1727829407291_004_dNEiF, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490030/1727829407291_005_NzdFy, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079490030/1727829407291_006_2qvEU","카빙스키 (플레이트+렌탈바인딩) 180대 처분합니다. 렌탈 바인딩 트롤리아 sr10 ( 새제품입니다)

상품은 새거 입니다. 

사이즈별로180 대 입니다. 


140 - 개 
150 - 개
157 - 개 

총수량 00개 입니다.

일괄 판매합니다.

스키플레이트 오스트리아 pale / 렌탈 바인딩 트롤리아 sr100 

(렌탈 바인딩 가격만 받고 땡칩니다.)

경기도 일산 입니다.

010-5253-9793

==========================================================================",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:46:53.004784,"최저가 (양도후 입금) 하얏트 어워드 GOH, 스윗룸 업글, 클럽룸 업글 양도",조회 1,0시세조회,"2,000원",https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489779/1727829326920_000_KAdCR_main.jpeg,"하얏트 어워드입니다.

CLUB 3만 GOH 5.5스윗어워드 8.5만

25년2월까지 유효기간

26년2월 유효기간 +5천

1박~최대 7박까지 적용 가능합니다.

양도 시, 하얏트 회원번호와 영문성이 필요합니다.

제가 먼저 보내드리고, 어워드 확인 후 이체해주세요. 안심번호로 문자나 채팅으로 문의주세요. 중고나라 어플채팅안합니다.

네이버카페 채팅으로 문의주세요.

양도 후, 취소 및 환불이 불가능하니 유의바랍니다

컨택후 최대 20분이내 발송",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:45:53.004784,현대투어존 크루즈양도합니다,조회 1,0시세조회,"2,000,000원",https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489707/1727829300179_000_c9kFt_main.jpg,"3인 148,500×20회납  297만원
정리고민하느라 미납분있습니다
미납분감안하여 저렴하게넘깁니다
총80회차남아있고 미납정리하시면
 일정등록해서이용가능하십니다
신규등록하시는것보다 훨씬저렴합니다
구매하실분연락주세요
※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 ""티켓명(ex. 스타벅스 아메리카노 Tall) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!  
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:44:53.004784,"켄싱턴 설악밸리 로잔 26평(10.12~10.13, 1박2일)",조회 1,0시세조회,"289,000원","https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489472/1727829215768_000_clJLq_main.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489472/1727829215768_001_oCeSf.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489472/1727829215768_002_93O27.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489472/1727829215768_003_vXPzE.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489472/1727829215768_004_PrYwa.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489472/1727829215768_005_IvRDb.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489472/1727829215768_006_qQzRG.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489472/1727829215769_007_RFMtS.jpg","켄싱턴 설악밸리 로잔(독채, 26평형)

방3개, 화장실 1개

10.12~10.13, 1박 2일 팝니다.

조식 2인, 커피 2인 포함가격입니다.

289,000원이고 제 명의로 이용하셔야 합니다.

※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 ""티켓명(ex. 스타벅스 아메리카노 Tall) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!  
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:42:53.004784,[당일가능]오션월드 삼척 양양 델피노 변산 오션플레이 거제 천안오션어드벤처 워터파크,조회 1,0시세조회,"3,000원",https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489237/1727829116887_000_c4rOp_main.jpg,"★ 셀러회원 인증 ★ 바로이곳입니다
☎ 대표번호 050-6427-4000 문자나 연락주세요

※ 당일구매 당일사용도 가능합니다
워터파크 수급상황에 따라 실시간 금액 조정 생길 수 있습니다

소노호텔&리조트 대명 워터파크 종일권

오션월드 
실내락커종일권 이지패스 31,000원/+구명조끼 34,000원

쏠비치 삼척오션플레이 26,000원
설악 고성 델피노오션플레이 26,000원
* 삼척, 델피노 오션플레이 현장 추가결제 3,000원

쏠비치 양양 오션플레이 26,000원
변산오션플레이 26,000원

소노캄 거제 오션어드벤처 종일권 28,000원
(아쿠아슈즈 필수착용)
소노벨 천안 오션어드벤처 종일권 28,000원

 당일이용권 구매시 1인1천원 추가

댓글 챗 잘못 봅니다. 전화나 문자로 연락 부탁드립니다
☎ 대표번호 010-6427-4000 연락주세요
* 입금후 예약번호 및 이용권 전달받으시면 취소/변경/환불은 불가합니다",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:41:53.004784,[~11.17까지] 유니버셜 스튜디오 싱가포르 아동 2인,조회 2,0시세조회,"100,000원",https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079489122/1727829085574_000_8wL69_main.png,"클룩에서 구매한 유니버셜 스튜디오 싱가포르 아동 2인권 팝니다.
만4세~ 만12세 이용 가능입니다.

기한은 24년 11월 17일까지 언제든지 사용할 수 있습니다.
자세한 캡쳐본 등등은 연락주시면 바로 보내드리겠습니다.
가격은 2인 합쳐서 10만원 입니다.",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:41:53.004784,포레스트 리솜 해브나인 웰니스 스파 / 덕산 스플라스리솜 워터파크 종일권,조회 0,0시세조회,"3,000원",https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079488979/1727829037833_000_ZDgUS_main.jpg,"★ 셀러인증회원 ★ 바로이곳입니다
☎ 대표번호 050-6427-4000 문자나 연락주세요


제천 리솜 포레스트 해브나인 웰니스 스파&사우나 종일권 
대소공용권 주중 29,000원/ 주말 33,000원

덕산 스플라스 리솜 워터파크 종일권 
대소공용권 주중 29,000원/ 주말 33,000원

댓글 챗 잘못 봅니다. 전화나 문자로 연락 부탁드립니다
☎ 대표번호 050-6427-4000 연락주세요
* 입금후 예약번호 및 이용권 전달받으시면 취소/변경/환불은 불가합니다",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:40:53.004784,웰리힐리파크 10월 객실 5만/루지/고카트/ 곤돌라 플라잉라인 7천,조회 0,0시세조회,"7,000원",https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079488845/1727828980546_000_JNDcA_main.jpg,"★ 셀러인증회원 ★ 바로이곳입니다
☎ 대표번호 050-6427-4000 문자나 연락주세요

강원 횡성 웰리힐리파크 리조트 콘도

10월 주중(일~금)
스탠다드A 13평 5만원
스탠다드B 17평 6만원
패밀리 27평 8만원
스위트B 35평 10만원

10월3,4,5일
스탠다드A 13평 11만원
스탠다드B 17평 12만원
패밀리 27평 15만원
스위트B 35평 18만원

* 이외 연박 다른일자 등 문의주세요
곤돌라 플라잉라인 사계절썰매 5,000원 특가

워터플래닛 종일권 
소인주말주중 27,000원
대인 주중 29,000원/ 주말 35,000원



액티비티
관광곤돌라 8,000원 / 3인이상 1인당 7,000원
플라잉라인2회권 8,000원 / 3인이상 1인당 7,000원
사계절썰매3회권 8,000원 / 3인이상 1인당 7,000원
루지 11,000원
고카트/EV레이싱 2인 22,000

 당일이용권 구매시 1인1천원 추가

댓글 챗 잘못 봅니다. 전화나 문자로 연락 부탁드립니다 
☎ 대표번호 050-6427-4000 연락주세요

* 입금후 예약번호 및 이용권 전달받으시면 취소/변경/환불은 불가합니다.",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:37:53.004784,"켄싱턴 설악밸리 루체른 가든뷰 독채형 10월2일, 5일 총2박 양도",조회 0,0시세조회,"349,000원",https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079488305/1727828786829_000_f9wyg_main.jpg,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 ""티켓명(ex. 스타벅스 아메리카노 Tall) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!  
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
켄싱턴 설악밸리 루체른 가든뷰 독채형 10월2일, 5일 총2박 양도합니다 2일은 349000원이고 5일은 389000원입니다 공일공 구칠육오 칠사이팔 문자주세요",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:33:53.004784,이천 테르메덴 모바일 종일권,조회 0,0시세조회,"23,000원",https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079487782/1727828606554_000_LbonK_main.jpg,"이천 테르메덴 모바일 종일권 

24년 11월 30일까지

주중/주말, 대인/소인 공통

가족가려고 구입해서 여러장 있어요",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:31:53.004784,10/3 양주 글램핑 온수풀,조회 0,0시세조회,"190,000원","https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079487405/1727828453538_000_DkSmA_main.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079487405/1727828453538_001_TzQDM.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079487405/1727828453538_002_n7tfm.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079487405/1727828453538_003_BbTaJ.jpg, https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079487405/1727828453539_004_zixFg.jpg","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 ""티켓명(ex. 스타벅스 아메리카노 Tall) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!  
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!

10/3 양주잼잼 글램핑 온수풀 양도

2박 예약했는데 1박만양도해요

성인2+36개월이상소인1 기준으로 예약했는데 6인까지 가능합니다

양주잼잼 글램핑&카라반
경기 양주시 장흥면 권율로 60 양주잼잼
https://naver.me/xTbQmmqd

2. 인당 인원 추가 요금
- 중학생 ~ 성인 : 50,000원
- 36개월 이상 ~ 초등학생 : 30,000원
- 36개월 미만 무료
3. 기준/최대객실인원 : 2/6명
- 5명부터는 토퍼+담요 제공
4. 체크인 오후 3시 / 체크아웃 오전 11시
(얼리체크인, 레이트체크아웃 가능여부 관리실에 문의)

*이용가능
1. [풀옵션] 대형 카라반 / 복층우드캐빈
2. 초대형 인피니티풀 (성인풀/유아풀)
3. 실내 사계절 온수풀 (숲천탕)
4. 플레이그라운드 (레고블럭)
5. 매점

* 온수풀 온도
봄, 가을 : 미온수

-> 폭우, 폭설 등 기상 악화으로 인하여 온수풀 사용이 제한될 수 있습니다.(온수풀 비용 100% 환불)

* 바베큐, 불멍 이용요금
- 고급바베큐그릴 + 참숯 : 30,000원
- 불멍 화롯대 + 장작 : 20,000원
- 바베큐+불멍 SET : 40,000원",,,,,,,,,,,,
중고나라,https://www.중고나라.com/items/,2024-10-02 09:29:53.004784,개천절연휴 델피노/비발디파크/소노펠리체/양양/삼척/진도/천안,조회 0,0시세조회,"2,000원",https://img2.joongna.com/cafe-article-data/live/2024/10/02/1079487057/1727828313974_000_3quiq_main.jpg,"여행투어가이드입니다
010-5828-2341 (번호 한번더 확인하세요)

★원하는 날짜에 방이 없으면 문의주세요~~^^★
소노펠리체CC,비발디파크CC,델피노CC 부킹그린피30프로할인
★롯데리포트 부여,속초,제주아트빌라스 평일,주말 에약가능★
★ 한화리조트 주중 주말 원하는 객실 문의주세요~ ★
★대명리조트 전객실 문의주세요★
■■■■■■■■■■■■■■■■■■■■■■■■■

------------------------날짜별분류----------------------------------
[방별 금액은 최소 23만~100만입니다]


■■■워터파크할인■■■


■■■■롯데속초■■■■

33평 2룸 콘도 오션뷰 스위트
가능날짜 정리

9월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. 
10월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )

45평 3룸 오션뷰 콘도
가능날짜 정리
9월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. 
10월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )




●●●●●●●●●●●●●●●●●●●●●●●●●●●●●
★워터파크 할인가격★

천안오션어드벤처 종일권 27000원  조끼포함 30000원
(9월22일까지)

거제오션어드벤처 종일권 29000원
(10월6일까지)

삼척오션플레이 / 양양오션플레이 / 델피노 오션플레이 25000원
(10월6일까지)
-삼척과 양양은 현장 추가요금 3000원있음- 
■■■■■■■■■■■










9월18일19일
홍천 소노펠리체 테라스 단독형 60평 리뉴얼 실외자쿠지 
고성 소노펠리체 델피노 골드파노라마 취사형 1박당
고성 소노펠리체 델피노 스탠다드 (조식2인) 실버/골드/로얄
양양 쏠비치 호텔 트윈 슈페리어스탠다드 /슈페리어트윈오션뷰 
롯데속초리조트 45타입3룸 바다뷰 1박 


9월20일
롯데속초리조트 45타입3룸 바다뷰 
홍천 소노펠리체 테라스60평 리뉴얼 실외월풀 


9월21일
고성 소노펠리체 델피노 골드 미취사 파노라마 / 실버 파노라마 취사형 
홍천 소노...",,,,,,,,,,,,
