,platform,original_link,post_time,title,view_count,like_count,price,images,description,category,status,seller_location,city_goo,citydong,description_1,expiration_stdate,expiration_endate,room_type,head_count,shipping_fee,transaction_method,market_price,options,parking,check_in_time,check_out_time,stay_type,foreignn,event,advertise
1342,중고나라,https://web.joongna.com/product/181646446,2024-10-10 11:31:55.979,호텔수성 인피니티풀 포함 모든 시설 이용권 팝니다,8,0,40000,/cafe-article-data/live/2024/08/21/1072605177/1724223543828_000_qBROl_main.jpg?impolicy=DoubleWtmk&ftext={0},"대구 호텔수성 야외 인피니티풀 등 이용할 수 있는 바우처 판매합니다. 정상가:115,000원 장당 4만원 여러장 구매시 선불택배해드립니다. 01093육육76일사",여행/숙박이용권,판매중,,,,"제목 : 호텔수성 인피니티풀 포함 모든 시설 이용권 팝니다, 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 대구 호텔수성 야외 인피니티풀 등 이용할 수 있는 바우처 판매합니다. 정상가:115,000원 장당 4만원 여러장 구매시 선불택배해드립니다. 01093육육76일사",,,,,0.0,택배거래,115000.0,인피니티풀,False,,,호텔,국내,,False
1343,중고나라,https://web.joongna.com/product/181638089,2024-10-10 11:31:55.979,"부산 롯데호텔 양도(10/4-5, 조식, 수영장, 사우나 포함)",11,0,310000,/cafe-article-data/live/2024/08/21/1072594885/1724219958364_000_i6KXE_main.png?impolicy=DoubleWtmk&ftext={0},"롯데호텔 부산 디럭스 양도합니다. 10/4-5 1박 2일이고 조식, 사우나, 수영장 2인 무료 포함입니다. 정말 가고싶었는데 사정이 있어 양도합니다🥲",여행/숙박이용권,판매중,,,,"제목 : 부산 롯데호텔 양도(10/4-5, 조식, 수영장, 사우나 포함), 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 롯데호텔 부산 디럭스 양도합니다. 10/4-5 1박 2일이고 조식, 사우나, 수영장 2인 무료 포함입니다. 정말 가고싶었는데 사정이 있어 양도합니다🥲",,,,,0.0,직거래,,,False,,,기타,국내,,True
1344,중고나라,https://web.joongna.com/product/181623213,2024-10-10 11:31:55.979,파르나스 호텔 제주 (10월3~4일/2박),31,0,2000000,https://img2.joongna.com/cafe-article-data/live/2024/08/21/1072577273/1724213604622_000_slnis_main.png?impolicy=resizeWatermark3&isSecret=false,파르나스 호텔 제주 (10월3~4일/2박) 프레스티지 스위트 4인 / 콘페티 조식 4인 / 객실내 미니바 1회 / 에스츄어리 풀 이용,여행/숙박이용권,판매중,묵제1동,,묵제1동,"제목 : 파르나스 호텔 제주 (10월3~4일/2박), 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 파르나스 호텔 제주 (10월3~4일/2박) 프레스티지 스위트 4인 / 콘페티 조식 4인 / 객실내 미니바 1회 / 에스츄어리 풀 이용",,,프레스티지 스위트,4.0,0.0,기타,,"콘페티 조식, 객실내 미니바 1회, 에스츄어리 풀 이용",False,,,호텔,국내,,False
1345,중고나라,https://web.joongna.com/product/181595467,2024-10-10 11:31:55.979,삽니다)신라호텔 파크뷰 20장삽니다=>15.5만원,12,0,155000,/cafe-article-data/live/2024/08/21/1072544133/1724202644044_000_T4xvm_main.jpg?impolicy=DoubleWtmk&ftext={0},삽니다)신라호텔 파크뷰 20장 삽니다 15.5만원 연락처로 문자 주심 바로 연락드리겠습니다. 서울이면 가능한 제가 이동하겠습니다. 바로 거래 가능한 곳은 강남역입니다. Tel. 010-59O사-7O일,여행/숙박이용권,판매중,,,,"제목 : 삽니다)신라호텔 파크뷰 20장삽니다=>15.5만원, 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 삽니다)신라호텔 파크뷰 20장 삽니다 15.5만원 연락처로 문자 주심 바로 연락드리겠습니다. 서울이면 가능한 제가 이동하겠습니다. 바로 거래 가능한 곳은 강남역입니다. Tel. 010-59O사-7O일",2024-10-04,2024-10-05,디럭스,2.0,0.0,직거래,,"조식, 수영장, 사우나",False,,,호텔,국내,,False
1346,중고나라,https://web.joongna.com/product/181595295,2024-10-10 11:31:55.979,삽니다)조선호텔 아리아 12장삽니다=>13만원,14,0,130000,/cafe-article-data/live/2024/08/21/1072543913/1724202571536_000_r1ehe_main.jpg?impolicy=DoubleWtmk&ftext={0},삽니다)조선호텔 아리아 10장 삽니다 12.5만원 연락처로 문자 주심 바로 연락드리겠습니다. 서울이면 가능한 제가 이동하겠습니다. 바로 거래 가능한 곳은 강남역입니다. Tel. 010-59O사-7O일2,여행/숙박이용권,판매중,,,,"제목 : 삽니다)조선호텔 아리아 12장삽니다=>13만원, 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 삽니다)조선호텔 아리아 10장 삽니다 12.5만원 연락처로 문자 주심 바로 연락드리겠습니다. 서울이면 가능한 제가 이동하겠습니다. 바로 거래 가능한 곳은 강남역입니다. Tel. 010-59O사-7O일2",,,,,0.0,직거래,,,False,,,호텔,국내,,True
1347,중고나라,https://web.joongna.com/product/181592642,2024-10-10 11:31:55.979,하이원리조트 (강원랜드)그랜드호텔 메인타워 컨벤션타워 그랜드테이블 조식뷔페 팝니다,16,0,35000,"https://img2.joongna.com/cafe-article-data/live/2024/08/21/1072540770/1724201441774_000_hSycv_main.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/cafe-article-data/live/2024/08/21/1072540770/1724201441774_001_smbIH.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/cafe-article-data/live/2024/08/21/1072540770/1724201441775_002_4mH09.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/cafe-article-data/live/2024/08/21/1072540770/1724201441775_003_mHBNJ.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/cafe-article-data/live/2024/08/21/1072540770/1724201441775_004_4iooh.jpg?impolicy=resizeWatermark3&isSecret=false",하이원리조트 그랜드호텔 그랜드테이블 조식뷔페 대인 3만5천원 소인 2만2천원 렌탈샵입니다 010-9049-8287 연락주세요,여행/숙박이용권,판매중,,,,"제목 : 하이원리조트 (강원랜드)그랜드호텔 메인타워 컨벤션타워 그랜드테이블 조식뷔페 팝니다, 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 하이원리조트 그랜드호텔 그랜드테이블 조식뷔페 대인 3만5천원 소인 2만2천원 렌탈샵입니다 010-9049-8287 연락주세요",,,,,0.0,기타,,,False,,,리조트,국내,,True
1348,중고나라,https://web.joongna.com/product/181581984,2024-10-10 11:31:55.979,경주 베트스웨스턴호텔 숙박권 양도(8/24-25),29,0,180000,"/cafe-article-data/live/2024/08/21/1072528246/1724196127290_000_EAEwG_main.PNG?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/08/21/1072528246/1724196127290_001_UQEQS.PNG?impolicy=DoubleWtmk&ftext={0}","무료 취소 기한이 지나 급한일이 생겨 양도합니다 날짜는 8/24-25 (토-일) 이구요 1시 얼리체크인 1시 레이트 체크아웃,드립커피2 혹은 맥주2캔 포함 디럭스 트윈룸 테라스뷰 상품입니다 문의사항은 챗주세요~",여행/숙박이용권,판매중,,,,"제목 : 경주 베트스웨스턴호텔 숙박권 양도(8/24-25), 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 무료 취소 기한이 지나 급한일이 생겨 양도합니다 날짜는 8/24-25 (토-일) 이구요 1시 얼리체크인 1시 레이트 체크아웃,드립커피2 혹은 맥주2캔 포함 디럭스 트윈룸 테라스뷰 상품입니다 문의사항은 챗주세요~",,,싱글룸,,0.0,기타,,,False,,,호텔,국내,,False
1349,중고나라,https://web.joongna.com/product/181568366,2024-10-10 11:31:55.979,8월27일~8월30일 밀라노 호텔 양도(싱글룸),7,0,200000,"https://img2.joongna.com/media/original/2024/08/21/1724175254195yHP_kt6Jf.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/media/original/2024/08/21/1724175254195X2U_nbjVj.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/media/original/2024/08/21/1724175254196QFh_7ef9A.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/media/original/2024/08/21/17241752541969on_AqLfQ.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/media/original/2024/08/21/1724175254196Rsm_jRoMj.png?impolicy=resizeWatermark3&isSecret=false",[호텔 정보는 아래 사이트 들어가시면 자세히 보실 수 있습니다 :) ] https://www.agoda.com/ko-kr/mokinba-hotels-montebianco/hotel/milan-it.html 밀라노에 중요한 일정이 있어서 호텔을 예약했는데 아고다 카드결제 도중 실수로 중복 결제가 되어서 하나 양도합니다ㅠㅠㅠㅠ 호텔측에 여러번 연락을 했는데 환불이 안된다고해서 올립니다.. 어차피 저도 같은 날 호텔에서 숙박할거라 문제생긴다면 바로 해결해드릴게요!ㅠㅠ 36만원에 결제했었는데 20만원에 양도합니다!! *거래 방법은 중고나라 네이버카페에도 글을 올려놨어서 네이버페이 안전결제 or 네이버페이 무료송금으로 해주시면 될 것 같습니다!!* https://cafe.naver.com/joonggonara/1072510386,여행/숙박이용권,판매중,,,,"제목 : 8월27일~8월30일 밀라노 호텔 양도(싱글룸), 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : [호텔 정보는 아래 사이트 들어가시면 자세히 보실 수 있습니다 :) ] https://www.agoda.com/ko-kr/mokinba-hotels-montebianco/hotel/milan-it.html 밀라노에 중요한 일정이 있어서 호텔을 예약했는데 아고다 카드결제 도중 실수로 중복 결제가 되어서 하나 양도합니다ㅠㅠㅠㅠ 호텔측에 여러번 연락을 했는데 환불이 안된다고해서 올립니다.. 어차피 저도 같은 날 호텔에서 숙박할거라 문제생긴다면 바로 해결해드릴게요!ㅠㅠ 36만원에 결제했었는데 20만원에 양도합니다!! *거래 방법은 중고나라 네이버카페에도 글을 올려놨어서 네이버페이 안전결제 or 네이버페이 무료송금으로 해주시면 될 것 같습니다!!* https://cafe.naver.com/joonggonara/1072510386",2024-08-24,2024-08-25,디럭스 트윈룸 테라스뷰,,0.0,직거래,,"드립커피2, 맥주2캔",False,13:00,13:00,호텔,국내,,False
1350,중고나라,https://web.joongna.com/product/181568126,2024-10-10 11:31:55.979,8월27일~8월30일 밀라노 호텔 양도(싱글룸),6,0,200000,"/cafe-article-data/live/2024/08/21/1072510386/1724174898298_000_Wla06_main.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/08/21/1072510386/1724174898298_001_5S1Uh.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/08/21/1072510386/1724174898298_002_VVC8v.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/08/21/1072510386/1724174898298_003_gEFsD.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/08/21/1072510386/1724174898298_004_JStWb.png?impolicy=DoubleWtmk&ftext={0}",https://www.agoda.com/ko-kr/mokinba-hotels-montebianco/hotel/milan-it.html 밀라노에 중요한 일정이 있어서 호텔을 예약했는데 아고다 카드결제 도중 실수로 중복 결제가 되어서 하나 양도합니다ㅠㅠㅠㅠ 호텔측에 여러번 연락을 했는데 환불이 안된다고해서 올립니다.. 어차피 저도 같은 날 호텔에서 숙박할거라 문제생긴다면 바로 해결해드릴게요!ㅠㅠ 36만원에 결제했었는데 30만원에 양도합니다!!,여행/숙박이용권,판매중,,,,"제목 : 8월27일~8월30일 밀라노 호텔 양도(싱글룸), 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : https://www.agoda.com/ko-kr/mokinba-hotels-montebianco/hotel/milan-it.html 밀라노에 중요한 일정이 있어서 호텔을 예약했는데 아고다 카드결제 도중 실수로 중복 결제가 되어서 하나 양도합니다ㅠㅠㅠㅠ 호텔측에 여러번 연락을 했는데 환불이 안된다고해서 올립니다.. 어차피 저도 같은 날 호텔에서 숙박할거라 문제생긴다면 바로 해결해드릴게요!ㅠㅠ 36만원에 결제했었는데 30만원에 양도합니다!!",,,싱글룸,,0.0,기타,,,False,,,호텔,국내,,False
1351,중고나라,https://web.joongna.com/product/181549595,2024-10-10 11:31:55.979,AC호텔 바르셀로나 포룸(8/28-30) 2박 (1인조식 포함),9,0,500000,"/cafe-article-data/live/2024/08/20/1072488650/1724160086641_000_P7l6a_main.jpeg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/08/20/1072488650/1724160086641_001_JIUiY.png?impolicy=DoubleWtmk&ftext={0}",6박 예약하였는데 일정 조정이 있어서 4박을 할까해서 호텔2박 양도합니다. 호텔에 문의하였고 28일에 다시 2일 체크인 가능하다고 컨펌받았습니다. 가격 조정 가능합니다. 연락주세요!,여행/숙박이용권,판매중,,,,"제목 : AC호텔 바르셀로나 포룸(8/28-30) 2박 (1인조식 포함), 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 6박 예약하였는데 일정 조정이 있어서 4박을 할까해서 호텔2박 양도합니다. 호텔에 문의하였고 28일에 다시 2일 체크인 가능하다고 컨펌받았습니다. 가격 조정 가능합니다. 연락주세요!",2024-08-28,2024-08-30,포룸,1.0,0.0,기타,,,False,,,호텔,국내,,False
1352,중고나라,https://web.joongna.com/product/181525724,2024-10-10 11:31:55.979,9월6일 하이원리조트콘도 마운틴디럭스온돌35평 그랜드호텔 메인타워 투더블 있습니다,19,0,100000,https://img2.joongna.com/cafe-article-data/live/2024/08/20/1072459106/1724148196515_000_BoWtV_main.jpg?impolicy=resizeWatermark3&isSecret=false,9월6일 하이원리조트 마운틴디럭스온돌35평 10만원 9월6일 하이원리조트 그랜드호텔 메인타워 투더블 4인용 13만원 렌탈샵입니다 연락주세요 010-9049-8287,여행/숙박이용권,판매중,,,,"제목 : 9월6일 하이원리조트콘도 마운틴디럭스온돌35평 그랜드호텔 메인타워 투더블 있습니다, 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 9월6일 하이원리조트 마운틴디럭스온돌35평 10만원 9월6일 하이원리조트 그랜드호텔 메인타워 투더블 4인용 13만원 렌탈샵입니다 연락주세요 010-9049-8287",,,그랜드호텔,4.0,0.0,기타,130000.0,렌탈샵,False,,,리조트,국내,,False
1353,중고나라,https://web.joongna.com/product/181535434,2024-10-10 11:31:55.979,강원도 평창 라마다호텔 23~25일 숙소 양도받으실분,11,0,300000,/cafe-article-data/live/2024/08/20/1072471480/1724153041476_000_OGzob_main.png?impolicy=DoubleWtmk&ftext={0},평창라마다 2박 3일 일정이고 룸은 스탠다드 더블 객실 입니다. 가실분 연락 주세요 30에 넘기 겠습니다.,여행/숙박이용권,판매중,,,,"제목 : 강원도 평창 라마다호텔 23~25일 숙소 양도받으실분, 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 평창라마다 2박 3일 일정이고 룸은 스탠다드 더블 객실 입니다. 가실분 연락 주세요 30에 넘기 겠습니다.",,,스탠다드 더블 객실,,0.0,기타,,,False,,,호텔,국내,,False
1354,중고나라,https://web.joongna.com/product/181516749,2024-10-10 11:31:55.979,광안리 센트럴베이호텔 (급),15,0,130000,"/cafe-article-data/live/2024/08/20/1072447928/1724143725137_000_iKlIn_main.jpeg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/08/20/1072447928/1724143725137_001_PR6eX.jpeg?impolicy=DoubleWtmk&ftext={0}",완전 오션뷰입니다. 8/21 내일 당장 입실이구요.. 호캉스 즐기실 분들 다녀오세요. 광안리 해수욕장 바로 코앞입니다. 연락 많이 주세요~,여행/숙박이용권,판매중,,,,"제목 : 광안리 센트럴베이호텔 (급), 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 완전 오션뷰입니다. 8/21 내일 당장 입실이구요.. 호캉스 즐기실 분들 다녀오세요. 광안리 해수욕장 바로 코앞입니다. 연락 많이 주세요~",,,,,0.0,기타,,,False,,,호텔,국내,,False
1355,중고나라,https://web.joongna.com/product/181505242,2024-10-10 11:31:55.979,청담 리베라호텔 21일 1박 숙박권 양도,31,0,160000,/cafe-article-data/live/2024/08/20/1072433576/1724138361077_000_UvB2j_main.jpg?impolicy=DoubleWtmk&ftext={0},21일부터 22일 .1박 숙박권 양도합니다. 거래시 예약번호 보내드립니다. 쿨거래시 조금 네고 가능합니다,여행/숙박이용권,판매중,,,,"제목 : 청담 리베라호텔 21일 1박 숙박권 양도, 상품 게시 시간 : 2024-10-10 11:31:55.979, 상세 설명 : 21일부터 22일 .1박 숙박권 양도합니다. 거래시 예약번호 보내드립니다. 쿨거래시 조금 네고 가능합니다",2024-10-21,2024-10-22,,,0.0,기타,,,False,,,호텔,국내,,False
1356,중고나라,https://web.joongna.com/product/181476809,2024-10-10 11:31:55.980,롯데호텔 숙박권 명동 1빅 숙박권,15,0,700000,/cafe-article-data/live/2024/08/20/1072399564/1724126317864_000_7yzYz_main.png?impolicy=DoubleWtmk&ftext={0},롯데호텔 명동 숙박권이며 날짜 주시면 바로 예약 해드려요 라세느 조식 2인 와인+ 과일 포함 입니다,여행/숙박이용권,판매중,,,,"제목 : 롯데호텔 숙박권 명동 1빅 숙박권, 상품 게시 시간 : 2024-10-10 11:31:55.980, 상세 설명 : 롯데호텔 명동 숙박권이며 날짜 주시면 바로 예약 해드려요 라세느 조식 2인 와인+ 과일 포함 입니다",,,명동 1빅,,0.0,기타,,"조식, 와인, 과일",False,,,호텔,국내,,False
1357,중고나라,https://web.joongna.com/product/181466446,2024-10-10 11:31:55.980,대명 삼척 쏠비치 리조트 호텔 9월14.15.16.17.18일,14,0,390000,https://img2.joongna.com/cafe-article-data/live/2024/08/20/1072387448/1724122171361_000_jM0y5_main.jpg?impolicy=resizeWatermark3&isSecret=false,9월14.15.16일 패밀리 트윈 파셜오션뷰 39만원 9월16.17.18일 스위트 파셜오션뷰 58만원 010.7720.5765,여행/숙박이용권,판매중,,,,"제목 : 대명 삼척 쏠비치 리조트 호텔 9월14.15.16.17.18일, 상품 게시 시간 : 2024-10-10 11:31:55.980, 상세 설명 : 9월14.15.16일 패밀리 트윈 파셜오션뷰 39만원 9월16.17.18일 스위트 파셜오션뷰 58만원 010.7720.5765",2024-09-14,2024-09-18,패밀리 트윈 파셜오션뷰,,0.0,기타,,파셜오션뷰,False,,,리조트,국내,,False
1358,중고나라,https://web.joongna.com/product/181439007,2024-10-10 11:31:55.980,(금액인하) 두바이 어드레스 스카이 뷰 호텔 9월 10일 1박 양도,7,0,250000,"/cafe-article-data/live/2024/08/20/1072356073/1724110975428_000_Glo08_main.JPG?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/08/20/1072356073/1724110975428_001_ydyLs.JPG?impolicy=DoubleWtmk&ftext={0}","두바이 어드레스 스카이 뷰 프리미어룸 1박 양도합니다. 체크인: 2024년 9월 10일 체크아웃: 2024년 9월 11일 2인실 1박 일정입니다. 온라인 최저가보다 약간 더 저렴합니다. 호텔스닷컴 통해 호텔 측에 양도 가능 여부 확인 완료했고, 구매하시면 호텔 측에 양도받으시는 분 인적사항 전달해 드리겠습니다. 베드 타입, 뷰 등은 체크인시 정해지는데, 현재 킹사이즈, 고층 부르즈칼리파 뷰로 요청돼있는 상태입니다. 원하시면 변경해드릴게요. 문의해주시면 친절히 답해드릴게요. 쪽지, 채팅, 메시지 등 환영합니다.",여행/숙박이용권,판매중,,,,"제목 : (금액인하) 두바이 어드레스 스카이 뷰 호텔 9월 10일 1박 양도, 상품 게시 시간 : 2024-10-10 11:31:55.980, 상세 설명 : 두바이 어드레스 스카이 뷰 프리미어룸 1박 양도합니다. 체크인: 2024년 9월 10일 체크아웃: 2024년 9월 11일 2인실 1박 일정입니다. 온라인 최저가보다 약간 더 저렴합니다. 호텔스닷컴 통해 호텔 측에 양도 가능 여부 확인 완료했고, 구매하시면 호텔 측에 양도받으시는 분 인적사항 전달해 드리겠습니다. 베드 타입, 뷰 등은 체크인시 정해지는데, 현재 킹사이즈, 고층 부르즈칼리파 뷰로 요청돼있는 상태입니다. 원하시면 변경해드릴게요. 문의해주시면 친절히 답해드릴게요. 쪽지, 채팅, 메시지 등 환영합니다.",,,,,0.0,기타,,,False,,,리조트,국내,,True
1359,중고나라,https://web.joongna.com/product/181436798,2024-10-10 11:31:55.980,9월6일 하이원리조트콘도 마운틴디럭스온돌35평 그랜드호텔 메인타워 투더블 있습니다,25,0,100000,"https://img2.joongna.com/cafe-article-data/live/2024/08/20/1072353492/1724109679146_000_jhWCv_main.jpg?isSecret=false&impolicy=resizeWatermark3, https://img2.joongna.com/cafe-article-data/live/2024/08/20/1072353492/1724109679146_001_2L0sK.jpg?isSecret=false&impolicy=resizeWatermark3",9월6일 하이원리조트 마운틴디럭스온돌35평 10만원 9월6일 하이원리조트 그랜드호텔 메인타워 투더블 4인용 13만원 렌탈샵입니다 연락주세요 010-9049-8287,여행/숙박이용권,판매중,,,,"제목 : 9월6일 하이원리조트콘도 마운틴디럭스온돌35평 그랜드호텔 메인타워 투더블 있습니다, 상품 게시 시간 : 2024-10-10 11:31:55.980, 상세 설명 : 9월6일 하이원리조트 마운틴디럭스온돌35평 10만원 9월6일 하이원리조트 그랜드호텔 메인타워 투더블 4인용 13만원 렌탈샵입니다 연락주세요 010-9049-8287",,,프리미어룸,2.0,0.0,기타,,"킹사이즈, 고층 부르즈칼리파 뷰",False,null,null,호텔,외국,,False
1360,중고나라,https://web.joongna.com/product/181434214,2024-10-10 11:31:55.980,하이원리조트 (강원랜드)그랜드호텔 메인타워 컨벤션타워 그랜드테이블 조식뷔페 팝니다,15,0,35000,"https://img2.joongna.com/cafe-article-data/live/2024/08/20/1072350358/1724108059447_000_dXsge_main.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/cafe-article-data/live/2024/08/20/1072350358/1724108059448_001_LZl83.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/cafe-article-data/live/2024/08/20/1072350358/1724108059448_002_GZnDn.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/cafe-article-data/live/2024/08/20/1072350358/1724108059448_003_J72ki.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/cafe-article-data/live/2024/08/20/1072350358/1724108059448_004_gCPwb.jpg?impolicy=resizeWatermark3&isSecret=false",하이원리조트 그랜드호텔 그랜드테이블 조식뷔페 대인 3만5천원 소인 2만2천원 렌탈샵입니다 010-9049-8287 연락주세요,여행/숙박이용권,판매중,,,,"제목 : 하이원리조트 (강원랜드)그랜드호텔 메인타워 컨벤션타워 그랜드테이블 조식뷔페 팝니다, 상품 게시 시간 : 2024-10-10 11:31:55.980, 상세 설명 : 하이원리조트 그랜드호텔 그랜드테이블 조식뷔페 대인 3만5천원 소인 2만2천원 렌탈샵입니다 010-9049-8287 연락주세요",,,마운틴디럭스온돌35평 그랜드호텔 메인타워,4.0,0.0,기타,,렌탈샵,False,,,리조트,국내,,False
1361,중고나라,https://web.joongna.com/product/181408656,2024-10-10 11:31:55.980,제주도 해비치호텔 숙박권1박,42,3,320000,"/cafe-article-data/live/2024/08/19/1072319421/1724076971387_000_tuCml_main.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/08/19/1072319421/1724076971388_001_7csQY.jpg?impolicy=DoubleWtmk&ftext={0}",제주도 해비치호텔 숙박권 1박 판매합니다. 객실은 수페리얼 객실입니다. 2인조식포함 및 사우나 2인1회 포함입니다 유효기간 2024.11.07까지,여행/숙박이용권,판매중,,,,"제목 : 제주도 해비치호텔 숙박권1박, 상품 게시 시간 : 2024-10-10 11:31:55.980, 상세 설명 : 제주도 해비치호텔 숙박권 1박 판매합니다. 객실은 수페리얼 객실입니다. 2인조식포함 및 사우나 2인1회 포함입니다 유효기간 2024.11.07까지",2024-10-10,2024-11-07,수페리얼 객실,2.0,0.0,기타,,"조식포함, 사우나 2인1회 포함",False,,,호텔,국내,,False
1362,중고나라,https://web.joongna.com/product/181407629,2024-10-10 11:31:55.980,세부 사보이 호텔 0.5박 입국숙박 양도 합니다 9월5일,10,0,40000,/cafe-article-data/live/2024/08/19/1072318220/1724076351907_000_x731r_main.jpg?impolicy=DoubleWtmk&ftext={0},하실분만 연락주세요,여행/숙박이용권,판매중,,,,"제목 : 세부 사보이 호텔 0.5박 입국숙박 양도 합니다 9월5일, 상품 게시 시간 : 2024-10-10 11:31:55.980, 상세 설명 : 하실분만 연락주세요",,,호텔,,0.0,기타,,,False,,,호텔,국내,,False
